IRIS2;N_logements;COM;REG;DEP;ARR;COMA;Nb_resid_princ;Nobre_RS;Nombre_log_occasionnels;NBr_loge_vacants;RP_Proprio;RPLogemnts_locatifs_vide_NonHLM;RPMeubl_chambre_hotels;RP_residPrincipLocPriv
751135006;1522;75056;11;75;751;75113;1411;23;22;66;503;359;36;395
751135007;1219;75056;11;75;751;75113;1133;32;13;41;205;247;26;273
751135008;1288;75056;11;75;751;75113;1146;10;22;110;187;114;10;124
751135009;917;75056;11;75;751;75113;855;2;4;56;32;135;7;142
751135010;795;75056;11;75;751;75113;741;5;19;30;168;276;22;298
751135011;1152;75056;11;75;751;75113;917;5;37;193;213;282;164;446
751135012;1480;75056;11;75;751;75113;1291;7;34;148;326;379;52;431
751135013;1079;75056;11;75;751;75113;989;5;12;73;53;57;55;112
751135014;1482;75056;11;75;751;75113;1244;25;53;160;352;496;218;714
751135015;164;75056;11;75;751;75113;142;5;2;15;33;46;57;103
751135016;19;75056;11;75;751;75113;17;0;0;2;0;1;0;1
751135017;34;75056;11;75;751;75113;33;0;0;1;0;33;0;33
751135018;711;75056;11;75;751;75113;665;0;1;45;1;60;3;63
751135019;2578;75056;11;75;751;75113;2187;44;153;194;387;998;371;1369
751135020;2121;75056;11;75;751;75113;1847;15;51;208;207;521;46;567
751135021;1583;75056;11;75;751;75113;1387;43;53;100;356;424;23;447
751135023;1042;75056;11;75;751;75113;939;16;3;84;118;216;3;219
751135024;1528;75056;11;75;751;75113;1338;21;42;127;377;644;27;671
751135025;1115;75056;11;75;751;75113;1038;9;10;58;182;192;9;201
751135026;930;75056;11;75;751;75113;847;12;24;47;56;161;66;227
751135027;1434;75056;11;75;751;75113;1339;9;16;70;48;94;40;134
751135028;1235;75056;11;75;751;75113;1148;29;13;45;263;457;28;485
751135029;1598;75056;11;75;751;75113;1517;6;12;63;171;93;12;105
751135030;882;75056;11;75;751;75113;843;4;11;24;22;109;8;117
751135031;970;75056;11;75;751;75113;941;2;8;19;2;131;18;149
751135032;11;75056;11;75;751;75113;10;0;0;1;0;10;0;10
751135099;2;75056;11;75;751;75113;2;0;0;0;1;0;0;0
751135101;1554;75056;11;75;751;75113;1401;5;51;97;46;86;136;222
751135102;1027;75056;11;75;751;75113;915;7;9;96;462;303;7;310
751135103;1272;75056;11;75;751;75113;1104;19;30;119;306;290;22;312
751135104;1630;75056;11;75;751;75113;1386;21;20;203;332;770;89;859
751135105;1591;75056;11;75;751;75113;1437;15;23;116;471;739;32;771
751135106;1869;75056;11;75;751;75113;1639;14;32;184;337;447;62;509
751135107;1041;75056;11;75;751;75113;975;6;14;46;151;105;2;107
751135108;1733;75056;11;75;751;75113;1602;10;52;69;4;82;14;96
751135109;1746;75056;11;75;751;75113;1529;20;27;170;272;282;40;322
751135110;1826;75056;11;75;751;75113;1651;14;66;95;234;515;8;523
751135111;1419;75056;11;75;751;75113;1216;27;15;161;222;264;20;284
751135112;1835;75056;11;75;751;75113;1559;52;63;161;511;759;62;821
751135113;1542;75056;11;75;751;75113;1315;17;55;155;399;566;36;602
751135114;1416;75056;11;75;751;75113;1272;23;22;99;248;393;13;406
751135115;879;75056;11;75;751;75113;788;29;9;53;341;309;55;364
751135116;1653;75056;11;75;751;75113;1498;28;33;94;467;557;36;593
751135117;1069;75056;11;75;751;75113;907;17;12;133;212;236;24;260
751135118;1034;75056;11;75;751;75113;932;8;31;63;399;264;10;274
751135119;847;75056;11;75;751;75113;773;0;5;69;63;39;8;47
751135120;1095;75056;11;75;751;75113;963;16;22;94;334;244;7;251
751135121;1166;75056;11;75;751;75113;996;14;58;98;248;397;61;458
751135122;2159;75056;11;75;751;75113;1817;49;71;222;720;754;70;824
751135123;1674;75056;11;75;751;75113;1403;24;41;206;430;591;123;714
751135124;2186;75056;11;75;751;75113;1892;106;74;114;872;768;75;843
751135125;1912;75056;11;75;751;75113;1661;29;62;160;422;552;147;699
751135201;2319;75056;11;75;751;75113;1927;54;100;238;581;928;126;1054
751135202;1091;75056;11;75;751;75113;958;21;41;71;218;277;15;292
751135203;1793;75056;11;75;751;75113;1554;67;69;103;654;595;55;650
751135204;1719;75056;11;75;751;75113;1412;66;74;167;319;612;44;656
751135205;1542;75056;11;75;751;75113;1285;31;96;130;179;677;12;689
751135206;2158;75056;11;75;751;75113;1775;46;144;193;768;672;68;740
751135207;1772;75056;11;75;751;75113;1445;31;96;200;507;701;75;776
751145301;799;75056;11;75;751;75114;676;40;11;72;204;205;21;226
751145302;935;75056;11;75;751;75114;818;23;15;79;241;420;41;461
751145303;1365;75056;11;75;751;75114;1117;47;43;158;283;608;45;653
751145304;1344;75056;11;75;751;75114;1076;34;135;99;277;623;68;691
751145305;1257;75056;11;75;751;75114;1065;35;37;120;393;490;51;541
751145306;1460;75056;11;75;751;75114;1095;40;156;169;442;477;53;530
751145307;1329;75056;11;75;751;75114;1028;109;41;151;313;574;32;606
751145308;1141;75056;11;75;751;75114;857;64;20;200;186;446;20;466
751145309;1138;75056;11;75;751;75114;930;12;59;137;366;384;56;440
751145310;1085;75056;11;75;751;75114;865;56;68;96;346;357;39;396
751145311;109;75056;11;75;751;75114;94;1;0;14;21;27;1;28
751145401;90;75056;11;75;751;75114;88;0;0;2;0;4;7;11
751145402;2438;75056;11;75;751;75114;2053;55;69;261;927;685;67;752
751145403;1129;75056;11;75;751;75114;972;19;20;118;350;401;50;451
751145404;1484;75056;11;75;751;75114;1235;18;33;198;341;454;104;558
751145405;1745;75056;11;75;751;75114;1553;47;37;108;448;544;33;577
751145406;2044;75056;11;75;751;75114;1753;92;45;154;558;937;52;989
751145407;38;75056;11;75;751;75114;38;0;0;0;0;7;0;7
751145501;987;75056;11;75;751;75114;900;1;7;79;1;41;2;43
751145502;1308;75056;11;75;751;75114;1061;43;35;169;347;477;36;513
751145503;1206;75056;11;75;751;75114;1078;31;17;80;46;59;12;71
751145504;1973;75056;11;75;751;75114;1657;43;28;245;732;729;63;792
751145505;2140;75056;11;75;751;75114;1918;45;42;135;453;610;45;655
751145506;1356;75056;11;75;751;75114;1157;27;39;133;469;555;21;576
751145507;1310;75056;11;75;751;75114;1101;55;43;111;430;533;27;560
751145508;2127;75056;11;75;751;75114;1805;63;52;207;649;808;72;880
751145509;1115;75056;11;75;751;75114;961;16;30;108;352;502;32;534
751145510;1507;75056;11;75;751;75114;1286;59;32;130;485;611;48;659
751145511;1305;75056;11;75;751;75114;1107;51;22;125;453;491;53;544
751145512;1307;75056;11;75;751;75114;1087;63;40;117;395;541;33;574
751145513;1732;75056;11;75;751;75114;1479;28;70;155;558;659;40;699
751145514;1240;75056;11;75;751;75114;1023;44;29;144;382;492;45;537
751145515;1504;75056;11;75;751;75114;1261;60;27;156;437;572;44;616
751145516;1741;75056;11;75;751;75114;1466;51;52;172;495;650;52;702
751145601;1187;75056;11;75;751;75114;1124;5;4;54;3;7;7;14
751145602;884;75056;11;75;751;75114;806;2;1;75;3;0;38;38
751145603;1312;75056;11;75;751;75114;1205;0;15;92;6;35;9;44
751145604;1290;75056;11;75;751;75114;1223;3;13;51;86;120;8;128
751145605;1562;75056;11;75;751;75114;1366;38;25;133;479;385;30;415
751145606;1324;75056;11;75;751;75114;1132;25;30;137;289;529;18;547
751145607;1826;75056;11;75;751;75114;1588;23;30;185;406;642;84;726
751145608;1475;75056;11;75;751;75114;1278;28;31;138;413;621;53;674
751145609;1251;75056;11;75;751;75114;1179;9;10;53;72;139;11;150
751145610;1466;75056;11;75;751;75114;1345;40;18;63;442;414;27;441
751145611;943;75056;11;75;751;75114;867;6;13;57;110;155;10;165
751145612;1451;75056;11;75;751;75114;1182;11;22;236;381;597;34;631
751145613;1652;75056;11;75;751;75114;1440;33;54;125;473;805;45;850
751145614;1310;75056;11;75;751;75114;1024;34;37;215;317;508;97;605
751145615;1528;75056;11;75;751;75114;1272;28;52;176;373;644;56;700
751145616;1763;75056;11;75;751;75114;1476;25;34;228;342;781;46;827
751145617;905;75056;11;75;751;75114;875;3;4;23;57;25;7;32
751145618;1509;75056;11;75;751;75114;1350;22;46;91;118;460;23;483
751145619;1216;75056;11;75;751;75114;986;11;42;177;248;384;80;464
751145620;1741;75056;11;75;751;75114;1532;35;37;137;295;599;65;664
751145621;1513;75056;11;75;751;75114;1256;20;64;173;301;586;68;654
751145622;1251;75056;11;75;751;75114;1060;43;40;108;340;551;53;604
751145623;2216;75056;11;75;751;75114;1825;83;67;241;483;711;81;792
751145624;1693;75056;11;75;751;75114;1447;101;45;100;425;769;11;780
751145625;489;75056;11;75;751;75114;443;2;14;30;63;238;15;253
751155701;1916;75056;11;75;751;75115;1803;10;17;86;34;143;19;162
751155702;904;75056;11;75;751;75115;781;20;24;79;159;250;20;270
751155703;2149;75056;11;75;751;75115;1830;40;62;217;369;830;79;909
751155704;1453;75056;11;75;751;75115;1352;13;17;71;128;157;33;190
751155705;2349;75056;11;75;751;75115;2120;45;56;128;375;663;34;697
751155706;1543;75056;11;75;751;75115;1325;33;36;149;475;626;53;679
751155707;1627;75056;11;75;751;75115;1396;38;61;132;247;897;26;923
751155708;2110;75056;11;75;751;75115;1818;62;43;187;595;997;22;1019
751155709;2330;75056;11;75;751;75115;1945;96;36;253;690;1035;63;1098
751155710;2581;75056;11;75;751;75115;2233;62;71;215;807;992;50;1042
751155711;1382;75056;11;75;751;75115;1118;53;49;162;405;566;59;625
751155712;1531;75056;11;75;751;75115;1259;50;56;166;379;670;62;732
751155713;1024;75056;11;75;751;75115;873;27;28;96;217;560;18;578
751155714;1459;75056;11;75;751;75115;1228;28;72;131;373;690;34;724
751155715;1717;75056;11;75;751;75115;1459;41;55;162;505;670;27;697
751155716;1768;75056;11;75;751;75115;1541;23;56;148;333;964;17;981
751155717;1791;75056;11;75;751;75115;1599;44;45;103;295;1003;24;1027
751155718;1617;75056;11;75;751;75115;1320;41;118;138;452;629;75;704
751155719;1677;75056;11;75;751;75115;1426;35;52;164;561;628;85;713
751155720;1287;75056;11;75;751;75115;1116;24;37;110;318;531;38;569
751155721;1206;75056;11;75;751;75115;1022;46;67;71;505;413;44;457
751155722;2329;75056;11;75;751;75115;1970;80;71;208;766;1003;46;1049
751155723;2024;75056;11;75;751;75115;1694;51;73;206;593;910;47;957
751155724;2037;75056;11;75;751;75115;1687;48;58;244;534;948;65;1013
751155725;1452;75056;11;75;751;75115;1117;32;140;163;405;565;48;613
751155726;1445;75056;11;75;751;75115;1306;19;30;90;291;452;26;478
751155727;1966;75056;11;75;751;75115;1695;53;45;173;188;586;22;608
751155728;1352;75056;11;75;751;75115;1175;30;45;102;373;564;48;612
751155729;2164;75056;11;75;751;75115;1803;49;99;213;581;932;126;1058
751155730;1728;75056;11;75;751;75115;1498;51;49;130;651;608;41;649
751155731;1694;75056;11;75;751;75115;1497;25;51;121;388;545;16;561
751155732;1;75056;11;75;751;75115;1;0;0;0;1;0;0;0
751155733;5;75056;11;75;751;75115;3;0;0;2;0;3;0;3
751155801;933;75056;11;75;751;75115;891;0;16;26;1;90;7;97
751155802;1397;75056;11;75;751;75115;1293;8;30;66;118;143;14;157
751155803;2280;75056;11;75;751;75115;1973;52;93;162;578;1059;63;1122
751155804;1680;75056;11;75;751;75115;1401;35;96;148;465;778;39;817
751155805;1362;75056;11;75;751;75115;1181;30;55;96;309;540;57;597
751155806;2331;75056;11;75;751;75115;1960;50;99;222;704;1005;85;1090
751155807;2073;75056;11;75;751;75115;1729;59;59;226;689;732;86;818
751155808;1221;75056;11;75;751;75115;997;26;73;125;401;486;20;506
751155809;1963;75056;11;75;751;75115;1664;82;94;123;628;757;61;818
751155810;3531;75056;11;75;751;75115;3058;130;115;228;706;1186;72;1258
751155811;1387;75056;11;75;751;75115;1150;51;75;111;478;492;65;557
751155812;1301;75056;11;75;751;75115;1123;22;63;93;349;630;47;677
751155813;1238;75056;11;75;751;75115;1085;30;32;91;362;529;63;592
751155814;1316;75056;11;75;751;75115;1123;49;56;88;359;494;131;625
751155815;1662;75056;11;75;751;75115;1365;68;53;176;492;623;95;718
751155816;1391;75056;11;75;751;75115;1190;43;81;77;381;576;107;683
751155817;1629;75056;11;75;751;75115;1294;60;116;159;418;656;60;716
751155818;469;75056;11;75;751;75115;406;9;21;33;30;332;2;334
751155901;1737;75056;11;75;751;75115;1474;46;84;133;463;815;84;899
751155902;1301;75056;11;75;751;75115;1112;34;50;105;454;535;39;574
751155903;1675;75056;11;75;751;75115;1398;31;67;179;387;654;85;739
751155904;1595;75056;11;75;751;75115;1310;42;62;181;542;579;47;626
751155905;1667;75056;11;75;751;75115;1368;51;56;192;515;685;52;737
751155906;1544;75056;11;75;751;75115;1360;59;41;84;406;844;29;873
751155907;1257;75056;11;75;751;75115;1089;20;23;125;213;458;25;483
751155908;2324;75056;11;75;751;75115;1705;289;145;185;817;491;106;597
751155909;1841;75056;11;75;751;75115;1492;64;69;216;501;750;91;841
751155910;1907;75056;11;75;751;75115;1564;34;83;226;493;829;104;933
751155911;1769;75056;11;75;751;75115;1499;22;118;130;548;756;61;817
751155912;2336;75056;11;75;751;75115;1816;88;127;305;426;1101;90;1191
751155913;1640;75056;11;75;751;75115;1366;87;71;116;518;672;44;716
751155914;1339;75056;11;75;751;75115;1031;45;44;219;421;445;60;505
751155915;1441;75056;11;75;751;75115;1202;24;79;136;414;589;49;638
751155916;977;75056;11;75;751;75115;879;10;22;66;72;449;10;459
751155917;1809;75056;11;75;751;75115;1509;51;61;188;406;722;51;773
751155918;2187;75056;11;75;751;75115;1780;97;94;216;705;839;68;907
751155919;1634;75056;11;75;751;75115;1410;42;38;144;425;782;38;820
751155920;141;75056;11;75;751;75115;125;4;1;11;46;63;8;71
751155999;33;75056;11;75;751;75115;24;3;4;2;20;1;2;3
751156001;1035;75056;11;75;751;75115;985;2;3;45;17;6;12;18
751156002;1559;75056;11;75;751;75115;1312;37;55;155;567;560;36;596
751156003;1728;75056;11;75;751;75115;1501;48;35;144;589;657;21;678
751156004;2184;75056;11;75;751;75115;1871;37;79;197;509;841;44;885
751156005;1558;75056;11;75;751;75115;1343;41;28;146;309;935;18;953
751156006;1254;75056;11;75;751;75115;1074;23;45;112;220;636;11;647
751156007;1496;75056;11;75;751;75115;1379;19;13;85;389;518;25;543
751156008;737;75056;11;75;751;75115;697;6;5;29;33;276;2;278
751156009;770;75056;11;75;751;75115;704;21;15;30;82;406;6;412
751156010;1110;75056;11;75;751;75115;1009;7;18;76;39;532;9;541
751156012;2674;75056;11;75;751;75115;2165;80;96;333;858;989;121;1110
751156013;1395;75056;11;75;751;75115;1147;30;34;184;375;614;47;661
751156014;1748;75056;11;75;751;75115;1554;83;39;72;249;267;27;294
751156015;1148;75056;11;75;751;75115;1015;37;15;81;304;318;26;344
751156016;1451;75056;11;75;751;75115;1267;39;41;104;315;608;63;671
751156017;1492;75056;11;75;751;75115;1254;16;49;173;348;641;35;676
751156018;1858;75056;11;75;751;75115;1652;33;42;131;438;701;43;744
751156019;2303;75056;11;75;751;75115;1976;73;51;203;860;816;58;874
751156020;2071;75056;11;75;751;75115;1796;51;54;170;728;804;69;873
751156023;94;75056;11;75;751;75115;85;3;3;3;21;14;0;14
751156099;8;75056;11;75;751;75115;3;5;0;0;3;0;0;0
751166101;1276;75056;11;75;751;75116;1089;15;81;91;110;195;14;209
751166102;1756;75056;11;75;751;75116;1404;31;137;184;457;488;34;522
751166103;1378;75056;11;75;751;75116;1064;44;138;132;349;553;58;611
751166104;1061;75056;11;75;751;75116;943;5;30;83;0;104;2;106
751166105;1425;75056;11;75;751;75116;1135;32;72;186;450;457;31;488
751166106;1812;75056;11;75;751;75116;1465;11;47;289;612;536;92;628
751166107;1946;75056;11;75;751;75116;1619;39;81;207;572;854;77;931
751166108;1298;75056;11;75;751;75116;1165;29;22;82;17;395;16;411
751166109;1374;75056;11;75;751;75116;1186;36;59;93;552;490;44;534
751166110;1732;75056;11;75;751;75116;1417;25;77;213;606;625;63;688
751166111;1384;75056;11;75;751;75116;1149;58;77;100;428;563;42;605
751166112;1060;75056;11;75;751;75116;875;38;24;123;423;334;30;364
751166113;1282;75056;11;75;751;75116;1083;25;49;125;512;373;59;432
751166114;1519;75056;11;75;751;75116;1193;19;87;220;366;601;68;669
751166115;2175;75056;11;75;751;75116;1795;66;50;264;721;661;74;735
751166116;830;75056;11;75;751;75116;631;14;19;166;211;286;20;306
751166117;1377;75056;11;75;751;75116;1152;25;40;160;427;547;53;600
751166118;1352;75056;11;75;751;75116;1103;17;58;174;468;474;46;520
751166119;1109;75056;11;75;751;75116;904;34;72;99;435;347;40;387
751166120;1014;75056;11;75;751;75116;874;20;14;106;354;380;47;427
751166121;1597;75056;11;75;751;75116;1256;61;153;127;578;406;62;468
751166122;1441;75056;11;75;751;75116;1218;48;66;109;678;346;61;407
751166123;1345;75056;11;75;751;75116;1144;62;46;93;560;400;55;455
751166124;1126;75056;11;75;751;75116;947;28;79;72;339;333;52;385
751166125;1144;75056;11;75;751;75116;970;22;42;110;495;307;58;365
751166126;1479;75056;11;75;751;75116;1278;19;72;110;581;479;83;562
751166127;1847;75056;11;75;751;75116;1474;60;111;202;594;471;57;528
751166128;1634;75056;11;75;751;75116;1323;37;54;220;524;400;40;440
751166129;1144;75056;11;75;751;75116;854;16;78;196;335;338;30;368
751166130;1368;75056;11;75;751;75116;1125;22;55;166;382;391;64;455
751166131;14;75056;11;75;751;75116;14;0;0;0;0;4;0;4
751166177;52;75056;11;75;751;75116;43;0;7;2;12;17;1;18
751166199;3;75056;11;75;751;75116;1;0;2;0;0;0;0;0
751166201;1176;75056;11;75;751;75116;874;124;56;122;427;300;42;342
751166202;1525;75056;11;75;751;75116;1193;60;91;181;497;508;71;579
751166203;1232;75056;11;75;751;75116;1020;79;41;92;502;329;80;409
751166204;1301;75056;11;75;751;75116;1115;58;35;93;487;467;52;519
751166205;1156;75056;11;75;751;75116;975;59;53;69;343;468;45;513
751166206;1200;75056;11;75;751;75116;1031;16;49;104;505;305;70;375
751166207;1001;75056;11;75;751;75116;795;56;62;88;386;228;41;269
751166208;1497;75056;11;75;751;75116;1114;43;108;232;467;392;55;447
751166209;1186;75056;11;75;751;75116;995;34;45;112;415;394;79;473
751166210;1010;75056;11;75;751;75116;837;30;23;120;370;337;42;379
751166211;1370;75056;11;75;751;75116;1080;89;65;136;464;445;59;504
751166212;1404;75056;11;75;751;75116;1091;103;62;148;392;539;51;590
751166213;1074;75056;11;75;751;75116;857;69;66;82;377;369;49;418
751166214;1072;75056;11;75;751;75116;856;51;70;95;370;350;36;386
751166215;1536;75056;11;75;751;75116;1242;59;79;156;505;528;79;607
751166216;1224;75056;11;75;751;75116;1013;44;23;144;394;455;51;506
751166217;1555;75056;11;75;751;75116;1249;71;63;172;501;550;95;645
751166218;1474;75056;11;75;751;75116;1156;70;71;177;453;480;71;551
751166219;1809;75056;11;75;751;75116;1478;33;133;165;614;529;130;659
751166220;1734;75056;11;75;751;75116;1419;83;63;169;584;603;81;684
751166221;1071;75056;11;75;751;75116;927;28;19;97;482;246;78;324
751166223;67;75056;11;75;751;75116;56;0;5;6;30;5;2;7
751166277;37;75056;11;75;751;75116;36;0;1;0;0;5;3;8
751166299;9;75056;11;75;751;75116;7;1;1;0;7;0;0;0
751166301;1438;75056;11;75;751;75116;1130;50;115;143;443;485;62;547
751166302;2374;75056;11;75;751;75116;1831;50;166;327;754;752;93;845
751166303;1725;75056;11;75;751;75116;1403;60;134;128;622;469;104;573
751166304;1970;75056;11;75;751;75116;1641;68;117;144;686;643;110;753
751166305;1378;75056;11;75;751;75116;862;63;78;375;378;309;57;366
751166306;1547;75056;11;75;751;75116;1339;55;53;100;541;577;80;657
751166307;1594;75056;11;75;751;75116;1336;75;78;105;550;503;109;612
751166308;1919;75056;11;75;751;75116;1585;51;148;135;454;848;74;922
751166309;1305;75056;11;75;751;75116;1049;55;68;133;225;611;45;656
751166310;1105;75056;11;75;751;75116;835;48;109;113;351;311;54;365
751166311;993;75056;11;75;751;75116;750;48;68;127;335;279;37;316
751166377;120;75056;11;75;751;75116;81;10;22;7;36;25;2;27
751166401;1182;75056;11;75;751;75116;935;43;49;155;317;441;46;487
751166402;1535;75056;11;75;751;75116;1241;49;101;144;451;516;90;606
751166403;1905;75056;11;75;751;75116;1621;85;72;127;553;765;94;859
751166404;1417;75056;11;75;751;75116;1149;49;110;109;345;564;60;624
751166405;1247;75056;11;75;751;75116;1031;29;81;106;298;548;51;599
751166406;1423;75056;11;75;751;75116;1075;72;122;154;417;437;44;481
751166407;2256;75056;11;75;751;75116;1731;63;217;245;580;801;88;889
751166409;1829;75056;11;75;751;75116;1395;92;154;188;461;650;85;735
751166410;303;75056;11;75;751;75116;221;6;14;62;73;62;24;86
751166411;252;75056;11;75;751;75116;183;6;39;24;70;64;10;74
751166412;517;75056;11;75;751;75116;418;26;16;57;144;170;29;199
751166413;177;75056;11;75;751;75116;136;23;3;15;72;36;11;47
751166499;9;75056;11;75;751;75116;9;0;0;0;6;0;1;1
751176501;3016;75056;11;75;751;75117;2120;176;237;483;679;1035;149;1184
751176502;1411;75056;11;75;751;75117;1189;57;38;127;430;567;92;659
751176503;1459;75056;11;75;751;75117;1094;79;108;178;360;538;63;601
751176504;2158;75056;11;75;751;75117;1826;104;63;165;617;908;132;1040
751176505;1032;75056;11;75;751;75117;896;42;29;65;250;245;12;257
